,Date,User,Tweet
2684,2022-11-10 08:45:31+00:00,mygovindia,"With the launch of Digital Rupee, RBI becomes one of the first central bank to introduce a digital currency! 

Leveraging technology for safer and faster financial transactions. 
#DigitalIndia #DigitalRupee"
2685,2022-11-10 07:05:00+00:00,orfonline,"Sauradeep Bag explains that the introduction of the #digitalrupee would have repercussions for the structure of payment &amp; financial markets &amp;, subsequently, for individuals &amp; businesses. https://t.co/k6B3L8TIXT"
2686,2022-11-10 05:59:54+00:00,FinancialXpress,"Finarkein Analytics's Nikhil Kurhe on how the current draft proposal for CBDC falls short of ambition 

https://t.co/BN3orkerY7
#CBDC #DigitalRupee https://t.co/X684Kl3xA3"
2687,2022-11-10 05:42:07+00:00,mytradelogic,"RBI Launch Digital Rupee Pilot for Wholesale

 #mytradelogic #trader #investing #niftytrader #investment #sensex #5g #india #rbi #rupee #erupi https://t.co/9aySn4k7xt"
2688,2022-11-10 05:34:15+00:00,FE_DigitalAsset,"Finarkein Analytics's Nikhil Kurhe on how the current draft proposal for CBDC falls short of ambition 

https://t.co/11VFhuZk41
#CBDC #DigitalRupee"
2689,2022-11-10 04:50:00+00:00,eenadulivenews,"Digital rupee: డిజిటల్‌ రూపీని విడుదల చేసిన ఆర్‌బీఐ
#TeluguNews #DigitalRupee #RBI #BusinessNews  
https://t.co/zEKRcQuxlC"
2690,2022-11-10 01:45:00+00:00,orfonline,"A Central Bank #DigitalCurrency leverages the latest technological innovations to potentially safeguard liquidity and transaction risk, explains Sauradeep Bag. #DigitalRupee https://t.co/k6B3L8TIXT"
2691,2022-11-09 23:39:52+00:00,defi101_top,"CBDC: Indian Central Bank Begins Digital Rupee Pilot
#blockchain #crypto #coinbold #coin
https://t.co/KZGBrqoiV9"
2692,2022-11-09 21:10:00+00:00,orfonline,"As countries around the world explore design and implementation strategies for Central Bank #DigitalCurrencies, #India can play a pivotal role in setting a global benchmark. From Sauradeep Bag. #DigitalRupee https://t.co/k6B3L8TIXT"
2693,2022-11-09 18:40:41+00:00,socialpulserate,"Digital Rupee | CBDC
https://t.co/yQmg2ZHWym
Digital currency 👆👆👆
#digitalrupee #india #economics #cbdc #rbi 
#digitalcurrency #centralbankdigitalcurrency 
#usdollar #cryptocurrency #bitcoin    #crypto https://t.co/flha1R48q7"
2694,2022-11-09 17:45:00+00:00,ORFMumbai,"A Central Bank #DigitalCurrency leverages the latest technological innovations to potentially safeguard liquidity and transaction risk, explains Sauradeep Bag. #DigitalRupee https://t.co/WigKz3tHs9"
2695,2022-11-09 16:32:38+00:00,abua_bihar,"https://t.co/PO3LQEHUrN
क्या है RBI की डिजिटल रूपी ? क्रिप्टोकरेंसी और डिजिटल रुपी में क्या अंतर है ? #RBI #digitalrupee"
2696,2022-11-09 15:37:31+00:00,rucsb,"How #Web3 is democratising the Internet, and what it means for you and the Big Tech. 
Thank you @narendramodi Govt and @RBI for launch of #Digital Rupee 🙌. A welcome move ! 👏
https://t.co/1PJwXkPSwy https://t.co/A4JpucExkx"
2697,2022-11-09 15:14:00+00:00,orfhindi,भारत में वित्त मंत्री निर्मला सीतारमण ने 2022-2023 के केंद्रीय बजट में रिज़र्व बैंक ऑफ़ इंडिया द्वारा डिजिटल रुपये की व्यवस्थित शुरुआत का ऐलान किया था. जाने SAURADEEP BAG से: https://t.co/9AkAJmtysW #DigitalRupee #India
2698,2022-11-09 14:24:03+00:00,iAmABiGill,"The Ayushman Bharat Digital Mission (ABDM) aka Digital Health iD Card.

#DigitaliD  #DigitalRupee  #CBDC

https://t.co/5usmHWYV9t"
2699,2022-11-09 13:27:16+00:00,DBX2023_Info,"デジタルバンキングNEWS
2022年10月31日インド準備銀行、デジタル・ルピーの最初の試験運用を開始
https://t.co/JTOMGEQJwB
#DBX2023 #digitalbanking #Fintech #digitalRupee #デジタルバンキングニュース #デジタルバンキング展 #金融 #銀行"
2700,2022-11-09 13:21:12+00:00,SntnlDigital,"Initially reluctant to embrace CBDC's, the Reserve Bank of India is now trialling the digital rupee. 
#CBDC #digitalrupee #digitalassets 

https://t.co/FCj3tMZ8oz"
2701,2022-11-09 12:29:43+00:00,CbdcTimes,"CBDC News update.

#CBDC #CBDCs #digitalrupee #RBI #DigitalCurrency #digitaldollar #cbdctimes #cbdcnews https://t.co/Apoare8YVC"
2702,2022-11-09 11:53:59+00:00,Bajaj_Finance,"Bajaj Finance | #PersonalFinance - How will RBI's CBDC #DigitalRupee work, how is it different from #DigitalMoney? @ETBFSI

Read more: https://t.co/VfXzfh02zF
#BajajFinserv #BajajFinance"
2703,2022-11-09 11:49:22+00:00,BrightDiGiGold,"""In addition to physical gold, consumers today want DIGITAL GOLD and paper gold""

Read more -&gt;  https://t.co/zTs2cUrWrk

#Digital #Rupee #gold #brightdigigold https://t.co/sytwJgktZu"
2704,2022-11-09 11:43:45+00:00,proassetz,"10 reasons why digital rupee is the future of money; follow the link in comments to read more
@livemint 

DISCLAIMER-This is for educational purpose only. We do not take responsibility for any profits and losses

#crypto #cryptocrash #cryptomarket #cryptotrading https://t.co/IQvCcmXpjA"
2705,2022-11-09 11:24:05+00:00,machint2,"#digitalrupee is India's new step towards a cashless economy. What role will it play exactly? Will it replace physical currency? Learn everything you should know about #erupee in this blog: https://t.co/rNnIhtiDdB

#CBDC #DigitalCurrency"
2706,2022-11-09 06:20:00+00:00,orfonline,"Sauradeep Bag explains that the introduction of the #digitalrupee would have repercussions for the structure of payment &amp; financial markets &amp;, subsequently, for individuals &amp; businesses. https://t.co/k6B3L8TIXT"
2707,2022-11-09 03:14:00+00:00,orfhindi,भारत में वित्त मंत्री निर्मला सीतारमण ने 2022-2023 के केंद्रीय बजट में रिज़र्व बैंक ऑफ़ इंडिया द्वारा डिजिटल रुपये की व्यवस्थित शुरुआत का ऐलान किया था. जाने SAURADEEP BAG से: https://t.co/9AkAJmtysW #DigitalRupee #India
2708,2022-11-09 02:10:00+00:00,orfonline,"A Central Bank #DigitalCurrency leverages the latest technological innovations to potentially safeguard liquidity and transaction risk, explains Sauradeep Bag. #DigitalRupee https://t.co/k6B3L8TIXT"
2709,2022-11-08 20:30:00+00:00,orfonline,"As countries around the world explore design and implementation strategies for Central Bank #DigitalCurrencies, #India can play a pivotal role in setting a global benchmark. From Sauradeep Bag. #DigitalRupee https://t.co/k6B3L8TIXT"
2710,2022-11-08 15:30:00+00:00,ColabaConvo,"Sauradeep Bag explains that the introduction of the #digitalrupee would have repercussions for the structure of payment &amp; financial markets &amp;, subsequently, for individuals &amp; businesses. https://t.co/uqMNpA1SAv"
2711,2022-11-08 14:15:39+00:00,mohanasriram_e,"10 reasons why #digitalrupee is the future of money!
• Centralised
• Ease of use
• Global Acceptant
• Transparency
• No bank account needed
• Real time transaction
• Save operational cost
• Transact within authorised networks
• No physical damage
• Prevent fraud 
#india"
2712,2022-11-08 13:50:01+00:00,SirDuCutj,"#crypto #bitcoin #altcoin #NFTs #btc #eth #xrp
A high-five to ‘Digital Rupee’
Source : Deccan Herald
Link : https://t.co/OYfqyURNMC
For latest crypto news press Follow!"
2713,2022-11-08 13:01:33+00:00,IndiaBriefing,"🪙 The digital rupee differs from other forms of digital money in India 👉 https://t.co/BO67yZmGWT

In introducing the #DigitalRupee/#CBDC, the #RBI aims to make the #monetary and #PaymentSystems more efficient. Learn about the pilot roll-out in the wholesale segment (#e₹-W). https://t.co/8aWnlIxj5G"
2714,2022-11-08 12:40:00+00:00,orfonline,"As countries around the world explore design and implementation strategies for Central Bank #DigitalCurrencies, #India can play a pivotal role in setting a global benchmark. From Sauradeep Bag. #DigitalRupee https://t.co/k6B3L9bkmt"
2715,2022-11-08 12:39:25+00:00,np_grwl,"a start/#precursor of many events-
1-Breaking or exchange of #RBI #promise
2-Some year/decade #currency #depriciation may go out of control due to unavoidable circumstances.
3- Future of #Indian #digital #Rupee like in a #bitcoin fashion.
@DasShaktikanta
@nsitharaman
@PMOIndia https://t.co/ys4Fsc95zM"
2716,2022-11-08 12:26:42+00:00,dipanka47708189,"CBDC- The Future of Digital Currency
https://t.co/VHekPVO8YK • 3 min read

https://t.co/dtpWgflF6t

https://t.co/ozQrLTfe1M

#cbdc #rbi #digitalcurrency #digitalrupee #news #cryptocurrency"
2717,2022-11-08 11:58:00+00:00,BigYack_India,"Digital #Rupee E₹-W #RBI To #Launch First #Pilot For #Wholesale #Segment On #November 1 #Central #Bank #Digital Currency-Wholesale Digital #Currency  

The Reserve Bank of India (RBI) is all set to launch the first https://t.co/qiXkmFrGDE #currencywholesale"
2718,2022-11-08 11:49:14+00:00,GoodreturnsKa,"ಡಿಜಿಟಲ್ ರುಪಾಯಿ ಯಾಕೆ ಮುಖ್ಯ? ಪ್ರಮುಖ ಕಾರಣಗಳು ಇಲ್ಲಿವೆ

#DigitalRupee #PreventingFraud  

https://t.co/P2GkWvYgBQ"
2719,2022-11-08 11:39:15+00:00,Teja_Greater,"Last Month Indian Central Bank RBI(reserve bank of india) released a concept note on CBDC(central bank digital currency) or probable ""Digital Rupee"".
Here are few key takeaways about CBDC that Governments are considering.
#CBDCs #Crypto @balajis  #daml #cryptocurrency #CryptoNews"
2720,2022-11-08 11:29:54+00:00,aageycom,"Did you know?
Reserve Bank of India will soon launch Digital Rupee (e₹) for specific use cases and the first pilot in the Digital Rupee - Wholesale segment (e₹-W) has commenced on November 1, 2022.

#Aageycom #Fintech #Finance #Didyouknow #Fact #News #DigitalRupee #RBI #Digital https://t.co/LrJh7tihTT"
2721,2022-11-08 11:14:00+00:00,orfhindi,भारत में वित्त मंत्री निर्मला सीतारमण ने 2022-2023 के केंद्रीय बजट में रिज़र्व बैंक ऑफ़ इंडिया द्वारा डिजिटल रुपये की व्यवस्थित शुरुआत का ऐलान किया था. जाने SAURADEEP BAG से: https://t.co/9AkAJmtysW #DigitalRupee #India
2722,2022-11-08 09:25:33+00:00,proassetz,"10 reasons why digital rupee is the future of money. Read full article from the link in comments 🔗

#crypto #cryptomarket #CryptoNews #cryptotrading #CryptoBOT https://t.co/Dhx2ErSHKD"
2723,2022-11-08 09:00:02+00:00,MyMonero,"Earlier this year, India's central banks wanted to ban the use of #crypto. Now they have announced the launch of a #CBDC pilot this month - the digital Rupee.

As a country that hosts a large population, do you think this will be successful?
What drove this turnaround? https://t.co/d4139bDHVN"
2724,2022-11-08 08:48:01+00:00,cfa_ind,"The rush and secrecy in announcing the #DigitalRupee raise many questions that the union government and the RBI must answer. 
Why are we rushing to use digital currency? 

#CBCD

Writes @alwaysfranc 
https://t.co/72YPqJZWdY"
2725,2022-11-08 07:45:00+00:00,CNBCTV18News,"Is it cash? Is it crypto? It's CBDC! 

India's own digital currency, e₹, is here, almost.

@RBI launches a digital rupee pilot for wholesale transactions.

@_ritusingh explains what it means for you &amp; me.

#CNBCTV18Explains #RBI #digitalrupee #CBDC #crypto #cryptocurrency https://t.co/lisPIcEh0Q"
2726,2022-11-08 07:20:53+00:00,zaggleapp,"The #digitalrupee is a remarkable step towards developing trust in #digital currencies. #India has been amongst the leaders in digital #payments and the government's support has further spearheaded digitization. 
https://t.co/fu5npuOPf2"
2727,2022-11-08 05:00:11+00:00,DeccanHerald,"OPINION | #ReserveBankofIndia is on the verge of launching #DigitalRupee – its version of the Central Bank Digital #Currency. #DHOPINION

https://t.co/d7KvTSCaHD"
2728,2022-11-08 04:35:21+00:00,arorasaka,"Tuesday morning read from @RazorpayX: e-Rupee 101
One of the few articles on #digitalrupee that purely focuses on facts and less on opinions

https://t.co/dhi7v7ckbI"
2729,2022-11-08 03:58:45+00:00,MNarendhargoud,"#MasterPlan22To23
@RBI 
@nsitharaman 
#digitalrupee https://t.co/HfvsYOpxb5"
2730,2022-11-08 02:26:28+00:00,IBLJ_insights,"The RBI in a concept note announced its decision to create awareness in the country about the Central Bank Digital Currency, also known as the digital rupee.

💡Read more in the legal market on https://t.co/2qvCsy1A97.

#iblj #india #legal #law #lawdotasia https://t.co/dkaL96rxvV"
2731,2022-11-08 02:07:00+00:00,orfhindi,जो डीपीआई में दिलचस्पी रखते हैं और इसके विकास में अपना योगदान दे सकते हैं. इस तरह की संस्थाओं को तीन व्यापक श्रेणियों में रखा जा सकता है. आइए जानें RAHUL MATTHAN &amp;  SHREYA RAMANN से: https://t.co/CuUw5Lg1VP #DigitalRupee #infrastructure #India
2732,2022-11-08 01:30:00+00:00,orfonline,"Sauradeep Bag explains that the introduction of the #digitalrupee would have repercussions for the structure of payment &amp; financial markets &amp;, subsequently, for individuals &amp; businesses. https://t.co/k6B3L8TIXT"
2733,2022-11-08 00:00:02+00:00,ORFMumbai,"A Central Bank #DigitalCurrency leverages the latest technological innovations to potentially safeguard liquidity and transaction risk, explains Sauradeep Bag. #DigitalRupee https://t.co/WigKz3c6AB"
2734,2022-11-07 23:44:30+00:00,RrandomBlogg,"What is e-₹? 
Central Bank Digital Currency (CBDC) - Explained!

The pilot program launched.

#rbi #digitalrupee #creator #creators #rupee #law #legal #trending #trendingreels #india
https://t.co/65veI9cJId"
2735,2022-11-07 22:28:00+00:00,orfhindi,"दुनिया के तमाम देश CBDCs की संरचना और क्रियान्वयन से जुड़ी रणनीतियों पर सिर खपा रहे हैं, ऐसे में भारत इस क्षेत्र में वैश्विक मानदंड स्थापित करने में निर्णायक भूमिका निभा सकता है. जाने SAURADEEP BAG से: https://t.co/9AkAJmtysW #DigitalRupee #India"
2736,2022-11-07 21:00:01+00:00,orfonline,"A Central Bank #DigitalCurrency leverages the latest technological innovations to potentially safeguard liquidity and transaction risk, explains Sauradeep Bag. #DigitalRupee https://t.co/k6B3L9bkmt"
